time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.04673184508600531,-0.059806967538760344,11.25965674888306,6.23505298488741,0.041370345085558924,0.0,-0.16810016240732817,-0.21537237937730122,1.947974651443265,-0.04315010776430775,0.08357778642661386,0.0,442.21426963912774,443.7481381854436,442.7144769362042,442.414738924307
1.2000000000000006,-0.057572564228554786,-0.07359608893116418,11.376681478023398,6.232521684230797,0.04608245212824347,0.0,-0.19368749310615851,-0.244489645421675,1.9528060561239904,-0.04033156198198744,0.06583294034324381,0.0,410.95981885803934,409.3893875383387,409.5335160012011,409.78299565105084
1.2600000000000007,-0.07026353386130839,-0.08943255650686378,11.498987592581237,6.230053446774711,0.049712718229593555,0.0,-0.2297613560963297,-0.2836520334078829,2.1237190038667917,-0.04279903939041762,0.0468500000012276,0.0,463.66425782276326,462.17295626173444,463.35907134652393,463.16424278672287
1.3200000000000007,-0.084881401208326,-0.10733872051520979,11.625263227090588,6.227668063632088,0.05281552198604711,0.0,-0.25774798231410395,-0.31342621780664004,2.08550930796372,-0.03427772348475955,0.05999664697937084,0.0,395.2952636563844,396.5068943485847,395.50336587370384,396.2863608596359
1.3800000000000008,-0.10168574426928051,-0.12754170316997226,11.757677701931602,6.225326447125948,0.05716198875718348,0.0,-0.30287137995845065,-0.36024846772055724,2.3277889105929312,-0.05079646563740316,0.08987852555612172,0.0,483.72555321854054,485.9738027340813,485.3032226049834,484.0611283525992
1.4400000000000008,-0.12114490732615159,-0.15044814295186065,11.901730843865293,6.222200551095948,0.0625035592078369,0.0,-0.3463349736017591,-0.40361684021195043,2.4736077931695157,-0.054836916306142264,0.08726580376336984,0.0,457.5172123153368,457.31551058415846,457.236710297705,456.91303554765966
1.5000000000000009,-0.1434164933532385,-0.17611010487489676,12.055888312116783,6.219460851258118,0.06741005330421768,0.0,-0.3966148765951825,-0.4520978774811526,2.6644691599668535,-0.03175567130079361,0.0675678732341481,0.0,472.3110334991606,470.79431137086965,470.74464592701764,472.5260408289666
1.560000000000001,-0.16866456092710697,-0.20459865187520113,12.219283889137705,6.2176081380562565,0.07143109765993749,0.0,-0.44539245810491224,-0.4976994670155578,2.7817092603410005,-0.029179917338427883,0.06589367636149839,0.0,449.9302120466112,449.7979451765282,450.59246053296005,450.8003292627779
1.620000000000001,-0.1968451797724422,-0.23578920705527337,12.3885994693485,6.2153694096499095,0.07579385893815704,0.0,-0.49436404743250506,-0.542161531738597,2.861880584522145,-0.06323510353498889,0.08370153271496454,0.0,438.1222586282354,439.6044332349647,441.2268088724307,438.40529306463253
1.680000000000001,-0.22771954268908845,-0.2694010591835361,12.558349166439053,6.21151071076515,0.08059821405438683,0.0,-0.5351787225002722,-0.5785421080343593,2.7965347407772883,-0.06655553216837262,0.071599177538651,0.0,391.54822130344013,390.42671877659853,390.8288646641199,390.51559605596447
1.740000000000001,-0.26117679455075127,-0.3053103841383306,12.724898756674218,6.2072005245533575,0.08464161102830747,0.0,-0.5804143328299364,-0.6187780661666912,2.75514345986171,-0.08532786987421935,0.057263850494402135,0.0,400.0839472544193,398.7804925125812,399.6716485432011,397.9521754200832
1.8000000000000012,-0.29755244696350774,-0.34383382510270283,12.890579172063346,6.20167950751344,0.08788489539002065,0.0,-0.6324071178310533,-0.6658039450591817,2.767415248734217,-0.11078147646569207,0.046711295427906835,0.0,417.00948335343213,416.088795148897,419.5952117674326,417.37147915896117
1.8600000000000012,-0.33713584990459705,-0.38531136402197275,13.057321699344511,6.195744855315635,0.0902122166100563,0.0,-0.6872799873565537,-0.7173407554745619,2.7905093584738316,-0.08205972526179607,0.014069326009640094,0.0,422.9475162467741,420.12749876769294,420.07886234616313,422.5526109067776
1.9200000000000013,-0.38022471766192706,-0.4301562420860503,13.227367800893397,6.1914070892932855,0.09084874630808937,0.0,-0.7490770211519733,-0.7779311831227269,2.8773911268905423,-0.05771637462645564,0.002589629129784846,0.0,442.7349045710245,441.78926541355855,441.7450229117023,443.7435449310592
1.9800000000000013,-0.4269614999235252,-0.4786476800132548,13.4018287109355,6.188356968975723,0.09091240927848254,0.0,-0.8088195703794627,-0.8387521290979849,2.937750314218639,-0.039763556620550394,-0.00218646067156396,0.0,434.15360366879776,433.7526640695526,434.57193573933904,436.0723958773741
2.0400000000000014,-0.47728978223079754,-0.5308509855999113,13.579953023575174,6.185824405954769,0.09033333858260129,0.0,-0.8687564246509808,-0.9015868011441149,2.9995060642057294,-0.047612984881776364,-0.03197486305155415,0.0,437.3682187009747,434.88017675994377,435.3309488009289,434.67260464786466
2.1000000000000014,-0.5312897619770042,-0.5869758930929648,13.762777679518964,6.183056982226212,0.08868988606271877,0.0,-0.9310505705650733,-0.9695126401143378,3.0943400251149686,-0.04330107082144635,-0.019517418661342673,0.0,446.0708688049133,447.08681709944034,446.41293397882316,446.76340214956394
2.1600000000000015,-0.5887688127209761,-0.6469737444806373,13.948705892418419,6.180960789024702,0.08767924896724288,0.0,-0.9848307825680818,-1.0306290471803263,3.1031942600090914,-0.02199407135408791,-0.011971800324658227,0.0,419.247813284372,419.90299207776116,418.12210812432437,419.97362669281705
2.2200000000000015,-0.6498330927993843,-0.7111092498126439,14.139379315432254,6.17950296126077,0.08649558743299846,0.0,-1.050524587043962,-1.1073414520942668,3.2521106087455958,-0.029354058741859118,-0.04354393822090318,0.0,465.1600101482995,462.68084978268087,464.58779299459786,464.01029078578324
2.2800000000000016,-0.7152134637812199,-0.7803715491582341,14.34366381075934,6.178698864041637,0.08362798952633455,0.0,-1.128393982700089,-1.2014763329567548,3.556412034345471,0.007303751609072035,-0.05803997041948632,0.0,510.08328810459585,509.04588798711154,509.0811617611609,511.69751145691816
2.3400000000000016,-0.784907037314252,-0.854946287317265,14.562847334664793,6.179377560863353,0.0800684135173153,0.0,-1.1942811844908123,-1.2842377319495655,3.7490755867033267,0.018316644462819255,-0.06203041121123037,0.0,480.82676771941374,480.52216356298516,479.0268749669612,479.863512036218
2.4000000000000017,-0.8585359698124251,-0.934554839258778,14.794383303562821,6.180649849434758,0.07629482124325015,0.0,-1.2595255873659392,-1.3691837968319853,3.9680454827442544,0.026431860880038748,-0.06467631921505014,0.0,489.51539143785305,489.31597994725223,488.1931024406282,488.79823353443726
2.4600000000000017,-0.9353896345302364,-1.0184218225750095,15.031161206570264,6.182364558828763,0.07219332173624693,0.0,-1.3019747814545464,-1.426292218362695,3.924728111256546,0.032558294311718854,-0.07697941826229122,0.0,409.81151441810346,408.7123111366605,406.7602523645918,407.30889317191054
2.520000000000002,-1.0151846969872305,-1.106335188265616,15.271726171336217,6.184381073014485,0.06821665655960896,0.0,-1.357362674754296,-1.503899205223614,4.093527599267466,0.035630076806274905,-0.05065719989533433,0.0,474.308653955418,476.32282402331373,475.3378930663054,475.5736227181257
2.580000000000002,-1.0982078918263034,-1.1988418804684466,15.522202644770065,6.1870287130526584,0.06557252752855813,0.0,-1.4097432815723148,-1.5793583294837135,4.255104639138317,0.057229843212586964,-0.03338236288763873,0.0,474.7989645489374,476.12152113801136,472.5467525555875,474.20992379174976
2.640000000000002,-1.1840067102817933,-1.2953570380155321,15.777565497879603,6.190529612500484,0.06379423330249612,0.0,-1.4500730095492367,-1.6375443986684186,4.2570121572864,0.06049548179243471,-0.023042189714258053,0.0,425.94692610279316,426.8300685758633,424.8681797899634,425.15063944592873
2.700000000000002,-1.2720260472381106,-1.3950566814219953,16.030325119493856,6.194148114562415,0.06271592380130464,0.0,-1.4838570958978377,-1.6855760004547,4.168673212719647,0.05993165978656489,-0.009385920605365233,0.0,394.2706498814125,395.5305142217352,394.5048029909085,394.45581174885274
2.760000000000002,-1.3623596740457795,-1.498008500362214,16.282511132098158,6.198709761793879,0.061721337356530626,0.0,-1.5271979749596318,-1.7457583674571853,4.237296678521878,0.09684843437550625,-0.037580595908293726,0.0,446.8210595911731,444.516323282426,445.58987072399526,448.6020399957625
2.820000000000002,-1.455258623512311,-1.6044642402398572,16.538603521057944,6.2047558304043875,0.059289406347073026,0.0,-1.5692191115888225,-1.8022206024091032,4.298952274559564,0.10763178923064694,-0.047205641533511054,0.0,445.80512110229057,445.0170068567882,443.39007497901514,444.2839182515806
2.880000000000002,-1.5505709292416177,-1.7141136986247143,16.79733306730086,6.211181176135211,0.056403873168286545,0.0,-1.6076186479671046,-1.8522154920218734,4.325350047122275,0.10598197457603988,-0.049926455776389246,0.0,434.05531413065756,433.82541780912186,433.480265503485,433.3519730683586
2.940000000000002,-1.6481833401670534,-1.8267106544840523,17.058455887922882,6.21715472988101,0.05309027892283602,0.0,-1.6458480244642832,-1.9004594909649664,4.378624621857487,0.08188899709705677,-0.06878555643296848,0.0,442.5333526521879,440.97587200033314,443.8863602462711,441.9128944292174
3.000000000000002,-1.7480303388775655,-1.9421052160093162,17.322845565286773,6.221612211161531,0.04865015938406714,0.0,-1.6819989512647544,-1.9456019244658478,4.434229154170477,0.051319981399659126,-0.08727733250382079,0.0,444.76822485018425,443.2465327463911,443.8973250408262,441.3854438248469
3.0600000000000023,-1.8498933334272087,-2.060047783274511,17.589121742752084,6.224216384240302,0.04376717907077854,0.0,-1.7130206129670371,-1.985595549695467,4.4416845807910175,0.018716091704007926,-0.07163900220206965,0.0,427.8682518993245,429.19198442664043,429.10582119354416,426.3297506746894
3.1200000000000023,-1.9536757294702383,-2.1805430954746416,17.859015079640752,6.22545254340581,0.03971861605025584,0.0,-1.745969899657149,-2.0307979566649865,4.554345717903472,0.02413110947750931,-0.06023732996845584,0.0,460.62703321452625,461.524620161321,461.2315726564321,461.65904942623183
3.1800000000000024,-2.059260959664619,-2.30358735333772,18.133196760765017,6.226974746680316,0.036117468891367466,0.0,-1.7732294657044017,-2.0705677116020547,4.584958345126309,0.02773914200775562,-0.059586420591988175,0.0,437.4423996827256,437.49399902628994,435.3663700660863,435.66831166583603
3.2400000000000024,-2.1664916940396632,-2.429108081814827,18.4112296545597,6.228295848779759,0.03232174043545122,0.0,-1.8007681110273972,-2.1133130845743286,4.682442317090195,0.00699051479291163,-0.07186636080277292,0.0,458.33311689318936,457.35315348657065,458.27892356519305,456.6265340137365
3.3000000000000025,-2.2753307941001597,-2.557230604715532,18.69611287244121,6.229760639597529,0.027686165542910146,0.0,-1.8267404711085857,-2.157326843434681,4.813155197341951,0.046347965182097384,-0.09113104557900686,0.0,468.9753960119072,467.47189743914595,467.1537743087851,470.21311761603704
3.3600000000000025,-2.3855330851473187,-2.6877694770900162,18.98522328073182,6.232978645336473,0.022555525893126926,0.0,-1.8462311268596063,-2.19374008931186,4.823894393168733,0.06522887403029096,-0.07614752319407267,0.0,431.4490377626037,432.7060581271955,431.3488024944117,432.9424833859932
3.4200000000000026,-2.4968693204294365,-2.8205499069534863,19.277195847901677,6.23663337113717,0.018074938051572786,0.0,-1.8645462956974672,-2.2319223751873034,4.908245202488939,0.05046693150434649,-0.07188721772513681,0.0,455.03348829310556,455.37022821052534,455.9709822436161,454.7924901519456
3.4800000000000026,-2.6093037929863723,-2.955780734650137,19.579057665476366,6.239865503540621,0.013309255102411655,0.0,-1.8827274480255467,-2.2753770079564086,5.152805095915341,0.059924943410810956,-0.10210772310192069,0.0,503.7151138804906,501.5200112432475,502.5304357495804,503.21715905009063
3.5400000000000027,-2.7226619063481103,-3.093384415829825,19.89188341048877,6.244059027364372,0.007351253421761683,0.0,-1.8952671906535983,-2.3110203155369287,5.27426758993149,0.08470202292165818,-0.09420874241324356,0.0,468.12242596251934,468.7288038748127,468.96317160320206,470.88733644813044
3.6000000000000028,-2.836640329439189,-3.232959673242008,20.209877313437953,6.249604853464707,0.002185188116687442,0.0,-1.9035310104181373,-2.3410249650564823,5.3254119833823275,0.10458371162709434,-0.0734769480805119,0.0,448.5142153060316,450.1888604589834,447.03656843056905,448.6609207501884
3.660000000000003,-2.951024158240076,-3.3742312711390614,20.530821720235362,6.255690507360008,6.280719700941109,0.0,-1.9088606275298727,-2.367493057351147,5.37263809335875,0.094226994106977,-0.08713483677648474,0.0,448.270661330673,447.15443186592125,447.93730822158716,447.10293931835395
3.720000000000003,-3.0656348525767103,-3.5170348558184186,20.85640955131708,6.261365356260326,6.27504652371365,0.0,-1.9109679479008415,-2.392079953748599,5.479905416925995,0.09527871667814361,-0.11661786072761784,0.0,467.5968818477763,465.2864331883735,465.98685132693817,466.07620776179175
3.780000000000003,-3.1802805868587627,-3.6611403273952132,21.18540503121988,6.268053303887124,6.268093246035901,0.0,-1.909969894921075,-2.410930196076947,5.48672784525743,0.13236000847832313,-0.11446802447135813,0.0,435.818463514974,435.98584913668253,434.1270091999573,437.23843139815494
3.840000000000003,-3.294765049505025,-3.80624789759716,21.51379235558396,6.276052694828216,6.261085795206522,0.0,-1.9056236654909706,-2.4253847963566932,5.459812775324917,0.1351811438229823,-0.12189095329744393,0.0,424.8275442217738,424.17749668327303,424.41295626705073,424.67233382585647
3.900000000000003,-3.408878017979611,-3.952097866796536,21.840422361032953,0.0009183098141107848,6.25353179998304,0.0,-1.8975477735249764,-2.435668537083965,5.428170362354684,0.13210734914488406,-0.1354378161124339,0.0,423.15930996007586,421.97582752816106,422.17174555027424,421.92403489965716
3.960000000000003,-3.5223451882587833,-4.098438538920228,22.166369853856658,0.008479540764215976,6.24498753721012,0.0,-1.883980763225213,-2.4417127283190143,5.436864729475598,0.10966486710953388,-0.1623529484911298,0.0,436.1203779214865,433.8460001035715,435.5918484787906,433.72525543440645
4.020000000000002,-3.63471119404719,-4.244986937755762,22.496198661692947,0.015419104645395976,6.235572294372034,0.0,-1.8605933160121928,-2.4425664154636157,5.557003734541252,0.1255388041683564,-0.14782720800893653,0.0,468.43668814827527,469.5429753871853,468.7273376698449,469.9705601855126
